#class tools::wcsv::ntuple
#title Neutron Wall Hits
#separator 44
#vector_separator 59
#column double Energy_MeV
#column double Angle_deg
#column double X_mm
#column double Y_mm
#column double Z_mm
#column int EventID
14.1,18.2658,-71.4574,-21.397,1.1064,13188
0.859658,13.879,39.0141,66.0842,2.12711,13189
0.952981,83.3002,-65.6352,35.1602,-8.54831,13213
14.1,11.7986,-18.47,-71.6259,-1.71562,13216
14.1,50.7823,79.8842,-4.11598,-13.284,13234
0.0957751,39.6051,55.7641,52.8308,13.6133,13259
0.95768,80.6317,6.62838,90.3464,-24.5918,13271
0.636114,25.6324,-36.4315,65.0293,-8.44797,14229
0.273846,59.2703,73.1791,19.4924,9.34741,14243
14.099,23.3738,-73.2878,-12.6883,8.32174,14293
0.296689,68.7971,71.5783,17.7384,0.00401901,14302
1.75177,68.7481,-58.1636,67.2667,20.7224,14379
0.384038,51.8216,81.8407,-1.52687,-16.6879,14379
1.35982,52.2176,63.984,-52.4867,16.5166,14401
0.44057,56.2555,-3.75952,-75.2965,8.23381,14403
0.565747,66.3016,31.0226,74.0886,12.8973,14403
0.526479,61.7154,67.2372,-44.5802,17.1023,14424
4.06706,56.8693,76.3575,-3.15339,-5.50788,14455
3.677,79.396,73.7367,-19.8518,4.35276,14455
14.1,34.9796,-50.0698,-60.1907,-14.6411,14495
0.52806,59.2351,-79.9167,3.82629,13.3607,14515
1.38227,19.9901,76.3091,-12.0842,3.42242,14532
0.0646993,62.024,55.1844,48.4907,-1.23371,15520
0.0635809,26.8971,42.365,-62.6457,-7.93974,15520
0.167593,38.0093,-0.0561383,75.117,2.44357,15548
14.1,61.8187,29.6041,-69.8587,10.9072,15566
14.0963,22.8788,-73.5293,-7.61997,-5.46027,15574
0.302964,37.3448,-62.3805,40.3732,-3.75764,15576
0.190198,65.056,-75.4018,-0.29654,-4.73762,15576
14.1,32.7708,23.1069,73.4192,10.0883,15593
0.309117,89.3618,36.3642,-66.2386,-11.0876,15594
14.0007,66.2056,-76.2028,-11.2256,-14.1292,15610
14.1,36.9474,53.6174,50.3806,4.81134,15613
1.30667,74.348,-76.5348,20.3765,-11.9275,15643
0.152857,55.2045,19.0041,79.0607,-18.6028,15663
0.931713,55.5751,-21.7039,77.8327,-14.7054,15718
0.201578,20.1279,69.1343,-26.73,-2.90337,15722
2.7238,47.1173,-72.7452,-39.0302,-15.0683,15756
1.42064,53.0529,-42.4858,-63.3826,5.2658,15764
0.552123,41.8178,77.7071,-5.25733,-8.65238,15770
0.261025,46.3271,80.9057,2.31669,-16.9665,16748
0.276575,79.876,-60.2491,56.796,-15.4528,16776
1.00386,37.4946,26.2734,73.5744,-10.8691,16777
0.563142,13.3336,14.5026,72.5094,-6.25915,16778
14.0991,82.1956,81.0962,-38.599,-24.8884,16810
0.510588,56.4988,-52.8319,56.2548,3.70638,16821
0.607865,29.7139,43.4339,-61.6844,-6.06973,16833
14.0948,35.9545,-41.6714,-63.4947,1.4292,16868
